Date,SentimentScore,Sentiment,SentimentNum,StarRating,Review
12/19/13,0.258583333,Positive,0,5.0 star rating,"I have spent far too long looking for a super stylist. There seem to be many more mediocre stylists out there than there are great ones, and I have finally found a great one!  SYLVIA is a true expert; my color is exactly what I thought only magic could bring me!  The entire salon has a very cool and somewhat edgy (not in a low-rent way) vibe and Sylvia is an A-level Stylist. I literally teared up when she achieved what she did with my hair and had to compose myself to make my dinner date. Also, the girl at the reception is super fabulous! Friendly and accommodating on the phone as well as in person. I have found my hair home."
7/28/13,0.45,Positive,0,5.0 star rating,Andrea is the bomb when it comes to getting your hair did properly and talking about a great atmosphere and the hottest stylists around  they got it. Check out Andrea's instagram for her latest majic on my hair love the place
1/29/15,0.121704545,Positive,0,5.0 star rating,"I have been going to Eddie for about 3 years now, so I followed him when he changed salons to Studio Fifty Fifty. I always get great service every time, and I go in every three to four months. I get almost the same thing done each time (sometimes I vary the coloring a bit), which is highlights, lowlights, a base bump and a trim. I have very long hair so sometimes it is difficult to color, but Eddie does wonderful work every time. He always makes sure not to take too much off, as I like keeping it long, but does a great job with layering it each time. The color always turns out to what I describe exactly, which is a major reason I keep going back. I bought a Groupon once for a color and cut, and was so disappointed with what they did I went to Eddie within 2 weeks to have him fix it. (They turned me BLONDE, which is not what I asked for as I am a brunette, and my hair was slanted on the bottom from them cutting it poorly). Eddie had me fixed up and didn't charge me a full service price, which was very nice if him. I would recommend Eddie at Studio Fifty Fifty for anyone who cares about their hair and likes great service at a reasonable price."
5/25/15,0.666,Positive,0,4.5 star rating,Great place great stylists.  Nancy is the best for color and cut.  Nice decor very classy never go anywhere else
9/20/13,0.5725,Positive,0,4.5 star rating,Andrea is great! Highly recommend her for hair cuts and colors. She gave me very natural looking sun kissed highlights and an awesome hair cut.
1/7/14,0.413650794,Positive,0,5.0 star rating,"I loved my experience at this salon. I used an offer from Groupon for the haircut only. My stylist was Andrea and she was super friendly and very attentive. I showed her a picture of the haircut that I wanted and I love the way it turned out. She made sure I had the perfect haircut and was happy with it. My hair feels so full, healthy and I love to style it everyday.  The stylist took about 40 minutes to take care of my hair and not just a quick 10 minute cut to get you out of the door; this is what sets it apart from so many other salons and makes it worthwhile to visit them again. Thank you Andrea for giving me such a great haircut and a fresh look, I love it and will be returning soon."
3/5/14,0.290384615,Positive,0,5.0 star rating,Ally! So thankful Ally's back in town!! My hair has been missing her since she moved to Hollywood to become a fancy stylist to the stars and share her talent on TV. So glad she's finally home and in this adorable salon. Great atmosphere and friendly staff only add to a wonderful experience. She gave me a great cut and color with highlights. Her talents have only blossomed since the last time she did my hair and now I don't have to trek up the 405!! I'll be back soon for a Brazilian blowout. xoxo
2/24/14,0.176789322,Positive,0,5.0 star rating,"DYANNA IS AN EXPERT AT WHAT SHE DOES!! I had been going to a salon for years. I have always used my hair dark and decided to try the ombre in lighter shades. What this lady at my previous salon did to my hair was so terrible I could not sleep at night. I had heard of Studio Fifty Fifty for a while now and decided to make an appointment with someone that could fix my hair the very next morning and spoke to Ally at Studio Fifty Fifty. Ally heard me with so much patience and gave me my time without rushing me. She recommended DYANNA who was available to help me. Boy was I placed in the right hands!  Not only did Dyanna corrected the orange and yellow color I had going on on my hair but she made it closest to the picture I had taken for inspiration. I really like my hair and although it is a process because of what had been done , I am happy now. Dyanna can work with different shades of hair and bring out the best of it so ask for her when you go, she is good and has a passion for what she does! This is now my new salon :0)    Ana"
4/16/13,0.285890947,Positive,0,5.0 star rating,"This place is a hidden gem! I needed a new stylist and salon, so I did some research on Yelp. This place had the best rating, for the right amount of $$, nearest to my home. I called and was booked with Melissa. Melissa is awesome. Super friendly, listened to what I wanted, and the results were lovely! I ended up calling her so I could come back in for extra highlights--no fault of her own, I was just not ready to go all-brunette. She was so accommodating in having me come back to add the highlights, even offering to come in early or stay late for me. I am happy to have found my new salon and stylist! This place is a must!"
3/11/15,0.328461538,Positive,0,5.0 star rating,"I recently wanted to make a change in my hair style. I always have had long hair and I wanted to do something different. I went and saw Ashley Sue at studio fifty fifty and not only was it exactly what I wanted, my color was AMAZING! She was very detailed and made sure I left there looking beautiful! I would highly recommend going to see her! By far the best hair cut/color I have ever had!"
1/23/14,0.7625,Positive,0,5.0 star rating,"Just had a color and cut by Andrea B. She is a great stylist!  The cut looked great, and the color was a perfect match for me.  I really like how she listens to what I like, gives her input and then gives me a cut that looks good on me.  Thank you Andrea for taking good care of me and your clients!"
11/16/14,0.3,Positive,0,5.0 star rating,"Katie is amazing, I have seen her recommended by a co-worker, she simply gets what you want, and I am officially hooked!    Thank you, Katie!!"
6/26/14,0.075,Positive,0,5.0 star rating,I came here to get my highlights fixed after another salon left me with weeks of outgrowth still showing and was fortunate to get Ashley as a stylist! She fixed my hair and did an amazing job! Come here and ask for Ashley- you won't be disappointed!!!
3/16/14,0.45297619,Positive,0,5.0 star rating,"I have been a client of Dyanna ""Dy"" Langlais for several years! I followed her to this salon which is a very inviting place to spend some beauty time.I always feel beautiful and happy after Dy works her magic. She has a natural instinct and does fabulous work with color. I can't even tell you how many times I got compliments from women on the street after Dy has done my do!We have our fun joke, whereby she makes me ""silky, smooth""! She even helps to find me the right person to stand in for her when she goes for a vacation or has an illness.  Make an appt with Dy today. You will be happy with the results!"
10/29/13,0.275,Positive,0,5.0 star rating,"Do yourself a favor and book an appointment with Andrea!  She's done my hair multiple times and I've loved it every time!  I've had all over color, low lights, or just a touch up.  And whether she's trimming my hair or cutting off a significant amount, its always turned out great.  She's a master at her craft!"
8/25/13,0.5875,Positive,0,1.0 star rating,"Got the best haircut of my life from Heather Sanchez! She's SO nice and truly listens to what you want. If you want to LOVE your hair, go see Heather. No but seriously..right now;)"
7/12/12,0.339366391,Positive,0,5.0 star rating,"Heather is an amazing stylist there, every time she cuts and colors my hair it is a work of art! Heather has an eye for cut and style that would look great on the person. The shape I'm always happy with and it lasts for months, The coloring is very natural but gives that umph to the hair. Everytime I go to her I always receive compliments on my hair for months, it always look fresh and new.  The ambiance of the salon is clean, cutting edge and comfortable. The coffee is yummy and a good plethora of magazines to choose from to help for those long sessions."
6/30/11,0.171412037,Positive,0,5.0 star rating,"I love this place for three reasons!One - Kimberly is awesome! Somehow she manages to make my super thick and crazy hair manageable and still funky. My hair is just above my shoulders and so thick that it often is poofy and weird if I don't straighten it. The other day Kim cut it so it flows together and taught me the best way to dry it, and I did it myself! I didn't even use my flat iron today and I received compliments on my hair! :DTwo - Everyone is so nice! Other hair stylists that walked by while Kimberly was doing my hair stopped and complimented my hair and were just really friendly.Three - The place just looks awesome. Clean, fairly big, and well decorated."
5/12/14,0.252741121,Positive,0,5.0 star rating,"This is an overdue review (sorry! got a haircut last month) is for John Laursen.  I'm always on the lookout for a new hair salon because out of all the 10 or 20 salons I've been too I never walked out genuinely happy. Luckily I discovered Studio Fifty Fifty through Groupon and can say I walked out very satisfied and look forward to coming again. The Groupon deal came with a haircut and all-over hair color but John was nice enough to give me something better. Instead I got awesome highlights that goes with my skin tone perfectly and gives me some edge! He didn't do anything too drastic, which is great because I didn't want blonde highlights or a color that made me look old. Basically he toned down my natural hair color and added the highlights. Also, he evened out my old asymmetrical haircut very well and added layers that made the highlights stand out. John was very friendly and courteous towards me. He's not like other hair stylists where they'll be silent during the cutting process, do something completely different than what you want, or suggest something and then do something else. John knew how to connect with me, it was easy to talk to him. I honestly came into the salon not really knowing what I wanted. John showed me pictures and gave descriptive suggestions for what I could do with my hair. I get so many compliments about my hair and questions on where I got my haircut. I definitely have spread the word and will be back when I need a haircut or color touch up. :)"
7/26/12,0.230523744,Positive,0,5.0 star rating,"I just moved to HB and I needed an emergency bang trim. I saw all the great reviews on yelp so I decided to walk in since it was only a block down from my house. They set me up with Diana right away and she did an amazing job!!! :) I'm very picky about my bangs since I've had horrible cuts in the past, so I was nervous to try out a new salon. I thought I would probably need to test out a few salons in the area before i found ""the one."" But nope, this is definitely it! I'm so happy with the cut and I can tell the entire staff is very professional. Best part of it all, Diana didn't even charge me :) She said bang trims are complimentary since people need them so often! I gave her a $10 tip and I'm definitely coming back for my next cut. I'm also scheduling an appointment for some highlights because I loved Diana's wispy, caramel highlights so much!"
11/25/13,0.5735,Positive,0,5.0 star rating,"I see Hannah Perry, she's great I always leave feeling like I just had the best treatment there is to get...she is very professional and even better at what she does!  I would highly recommend her for anyone needing anything done!!!"
8/7/13,0.427083333,Positive,0,5.0 star rating,Been going to see Andrea Borhegyi for years now...she always does a great job cutting my hair and really listens to what I ask her for.  She has great technique and really knows how to cut my fine hair to maximize it's volume.   Beautiful salon with nice ambience!
12/4/12,0.384375,Positive,0,5.0 star rating,"I have been getting my hair done by Silvia N. for YEARS now and have never disliked it. Whether she does a cut, color, style or extensions I always love the results. I've referred 5 people to her who have all felt exactly the same after seeing my hair. The salon is a great atmosphere, fun and enjoyable to be there. Not to mention getting to drink while getting pretty-fied :) I won't be going anywhere else or to anyone else any time soon!"
7/30/13,0.46,Positive,0,4.5 star rating,"I made an appointment with Chris Escobosa to do my step daughters hair and makeup for her senior class pictures.  He was professional fast and went beyond the specifications that my stepdaughter had given him.  Her hair looked fantastic and her makeup was flawless.  The pictures came out amazing and my step daughter is looking forward to having Chris do her hair and makeup for Home Coming, Winter Formal and Prom."
9/19/13,0.365,Positive,0,4.5 star rating,Go see Sylvia!!! I went here for my first ever eyebrow wax and she was amazing! I've always been scared of getting my brows waxed because I already have thin brows but she kept them full and shaped them perfectly! Loved her!
1/30/15,0.648333333,Positive,0,5.0 star rating,I love this salon. always clean. friendly staff and Eddie G is the best !! perfect hair every time !
4/16/14,0.1759375,Positive,0,5.0 star rating,"Sorry this review took so long to go up! I've seen Andrea B at 50-50 twice now, first for full color & cut, then again for color touch up and Brazilian Blowout - and I'm just about to call & make my next appt. Andrea is fantastic, she listened and created the PERFECT coppery auburn for my hair. She's also just fun to talk to and my whole salon experience is relaxing and fun (instead of long & boring). I originally found Andrea on Groupon, saw she had good reviews, and I haven't looked back since. Pay no attention to the profile photo of my hair - that was pre-Andrea. I'll update as soon as I get my hair done again. I HIGHLY recommend Andrea. But, to be fair, I would also tell her to have more confidence in her artistry - another reviewer mentioned that Andrea kept asking her throughout the haircut if it was looking okay, and I had a similar experience. Andrea, dear, you do FABULOUS work, so you don't need to be nervous or overly concerned that your client will hate it. Love my hair every time I leave the salon and get tons of compliments. Can't wait to get back to the salon!"
10/29/13,0.361174242,Positive,0,5.0 star rating,"Excellent service and always with a smile.  Andrea has done a great job with my fine, thin hair for years.  Cuts & colors are always outstanding.  We now live in New Mexico but when we visit California both my husband & I always return to Andrea for our salon services."
8/1/13,0.371363636,Positive,0,5.0 star rating,"The first time I went to this salon I went in for my usual graduated bob haircut. The salon was able to get me in the day that I called. Rob Ray was my hairdresser and he did an excellent job. The cut was so good that as it was growing out it still looked nice, which encouraged me to grow it long for the first time in forever. I went back after about 9 months and told Rob that I was going to try to keep growing it out and that he could cut my hair in anyway that he thought would look good with my very fine (as in thin) hair. I felt he had such great technique with the bob that I trusted his knowledge in what would look good for me better than myself. Rob took the time to style my hair in a way I would never have never been able to do myself. I love my new style and so do all of my friends. The salon itself is decorated nicely and yes there is a dive bar there but really people...it is Orange county so I don't think you have to worry about it  too much. If you are worried you can see your car from the salon very easily."
10/14/12,0.392916667,Positive,0,5.0 star rating,"I HIGHLY recommend booking an appointment with Hannah. She has been dong my hair for years. Among other services, she is a PRO at cut, style and color. She's a great listener and I can tell she is very attentive to her client's wants. In addition, she always has an excellent recommendation for me if I feel like I don't really know what to do with my hair that day. She recently did my highlights, trim and style. I love it!!"
3/16/13,0.172949784,Positive,0,5.0 star rating,"I discovered Studio 50/50 because my stylist, Greg, moved to this salon so naturally, since good stylists are hard to find, I followed. It is a great salon with a warm yet hip atmosphere. There is always good music playing at just the right volume and I get to drink wine, which instantly puts a smile on my face after a long day.Having a welcoming atmosphere is a bonus because Greg is a really great stylist and I've been going to him for 10 years!!!! In all honesty, he could probably style hair in a gutter and I would still follow. He really listens to what I want and knows me well enough to judge when I'm really ready to take a risk and change things up, or not to listen when I'm just having an ""ugly"" day and suggest he just shave my head or give me the new Miley Cyrus cut, which only she can pull off. He's been styling for a really long time, but is never stale and always stays up to date on the latest hair trends. My hair is very thick and I typically get a weave and a trim. He's great with color! I never feel like he's trying to up sell and is almost too generous with pricing because I've been going to him for so long. Go see Greg, you won't be disappointed."
10/13/12,0.499,Positive,0,4.0 star rating,"Hannah is awesome. She has amazing focus, warmth, creativity, vision, and skill that combine to make her a dream stylist. Not only has she always made my hair look incredible (which isn't easy with my fine, limp, blah mop) but I always enjoy the process with her friendly company. Whether executing exactly what you specifiy you want with percision or making the best suggestion for the most flattering and beautiful cuts and styles, you will be happy when you walk away. I have nothing compliments for Miss Hannah, and highly reccomend her."
10/11/12,0.330026831,Positive,0,1.0 star rating,"I just want to say how amazing this place is! I have been looking for a good place to get my hair done for years & I have finally found my new place. I went to Cameron, and he did MAGIC on my dry broken, frizzy hair. I got great, reasonable price & you can have a beer or a glass of wine while you get your hair done! Need I say more?I will give this place 5 stars any day & recommend it to everyone!! :) very satisfied customer & I will definitely be returning again soon!"
1/19/13,0.304214286,Positive,0,5.0 star rating,"I just got partial highlights and a trim from this place with Brooke Lancaster.  It's beautiful and comfortable inside and there are a lot of stylists available so the convenience factor is high.  She did an amazing job on my hair and she did a very professional and quality job.  Right away, they offer you treats and just about anything you might want to drink.  It's really nice that they are accurate with their scheduled times as well, as I have had trouble in the past with having to wait an hour past my appointment! Now, $120 is a lot for me, but sometimes you just gotta go for it and fork over the moolah for your own well-being. Great place!"
5/29/13,0.440340909,Positive,0,5.0 star rating,"I am new to Southern California, and needed to find a stylist ASAP, thank God for Yelp I found her here at Fifty Fifty salon! I had an appointment with Melissa and showed her the color and highlights I wanted and my hair turned out even better! My recommendation ask for Melissa she's great!"
1/5/11,0.384553872,Positive,0,5.0 star rating,"I am so excited about this new salon! I had my Keratin treatment done by Silvanna there. I absolutely love the results, but even better is the newly remodeled salon. Its clean, comfortable, and very stylish! Highly recommended!"
5/15/13,0.47037037,Positive,0,5.0 star rating,"I get my hair cut by Brooke Lancaster at Sudio Fifty Fifty and I am always so pleased with the results. The salon itself is completely beautiful and comfortable. Brooke is truly passionate about doing a good job and ensures that you are completely satisfied with your look.  I drive about half an hour each way to ensure that Brooke can cut my hair, and am so happy to do so! If there was a way for me to give Brooke even more than five stars I would."
1/23/13,0.401623377,Positive,0,5.0 star rating,"I highly recommend this salon! I was going to another one nearby for years and decided to try something new as it was starting to get kinda gross in there and they wouldn't do my Brazilian Blowout treatment anymore. I looked up Studio Fifty Fifty and booked an appointment with Bri. She's awesome! I get complements on my color all the time, even on my way to an appointment! Please book her, but don't take all the good appointments. I need her! They also offer beer and wine during your appointment, which is nice when you have some time to kill waiting for your to not be gray."
7/13/13,0.594642857,Positive,0,5.0 star rating,This salon was awesome! I just moved here from Seattle and hadn't found someone I liked to cut my hair yet. I saw Silvia and she was great!! So nice and personable! I love my hair and will be coming back to Studio Fifty Fifty very soon!!
7/30/12,0.470833333,Positive,0,5.0 star rating,"Love this salon after following my hairdresser there.  They are clean and everyone is very friendly.  See Bri, she is the best!"
12/3/12,0.375,Positive,0,4.5 star rating,All I have to say is that MELISSA is AMAZING!!!! I am so glad that we are the same age because I will definitely be going to her for life!!!
1/22/13,0.395190747,Positive,0,4.5 star rating,"I decided to get my hair done on a whim and saw Studio Fifty Fifty had 5 stars and was literally walking distance from my house.  I called and asked for whoever was the best at ombre there.  Shannon at the front desk booked me with Melissa and let me just tell you, I have a new hair stylist!!! I have been getting complements on my hair repeatedly for the last week and all us ladies know there is nothing better than getting multiple complements on our hair on a daily basis.  If you're looking to get extensions, she is also perfect for that job.  Studio Fifty Fifty gets 2 thumbs up!"
8/15/12,0.397916667,Positive,0,5.0 star rating,Dyanna is truly amazing. I've been to many stylists all over Southern California but no one compares to her technique and creativity. She is meticulous and has a great sense of balance between what's art and what's tasteful. Know what you want and she will make it better! I trust her completely and once let her do whatever she wanted with my hair because I was feeling artsy; it turned out to be my permanent hair style. She is very original. The salon is clean. The overall environment and experience is memorable.
6/5/12,0.635416667,Positive,0,1.0 star rating,"My stylist, Bri, is AMAZING! She is brilliant with color and wields her shears like no one you've ever seen. I always leave her feeling beautiful and can't wait to come back to see her again. She is always friendly and kind. Do your self a favor and make an appointment with her! She will change your life!"
8/4/12,0.296428571,Positive,0,5.0 star rating,"Love my hair cut, took a bit longer than norm. It made me way late for my date, lucky he understood, but I would go back. I suggest scheduling an appointment so there's no issues. Staff is friendly, decent price for a cut and style, and they offer a glass of wine or a beer for those of you who like that sort of thing. If not, they have some delicious orange flavored water."
11/30/11,0.37179198,Positive,0,5.0 star rating,"LOVE my hair since I've been coming here to see Dedra! She is a perfectionist who won't let you leave her chair until every hair on your head is just right. She is very attentive to your hair specifically and makes sure what she's doing is the best thing for the health of your hair. She's been coloring and cutting my hair for a year now and I have never had more compliments on my usually less than thrilling locks. She recently put in hair extensions for me that I am absolutely in love with. I finally have the hair I've always dreamed of having! To top it all off, she is the most charming gal you'll ever meet and you will surely enjoy every minute you spend in her chair. I would recommend any man, woman or child come see Dedra as she's not only great at what she does, she is just generally amazing. You will not regret trusting your hair to her!"
10/24/13,0.283298898,Positive,0,5.0 star rating,"I loved this place!  Had a funky, edgy/modern atmosphere to it.  It was very spacious facilities and everyone was super friendly.  My stylist was Andrea and she was fantastic!  She did exactly what I wanted, plus added a few little touches of her own (with my permission).  At the end, I felt like I had a new friend!  Highly recommend her!"
2/5/14,0.338194444,Positive,0,5.0 star rating,"I've been getting my hair done by Andrea for the last 4 years! Not only is the studio beautifully designed & exceptionally kept, Andrea has always been consistent & I always leave my appointment looking like a million bucks! I highly recommend asking for Andrea!"
4/18/11,0.2625,Positive,0,5.0 star rating,"I have been seeing Gina for about 6 years now and I just love her. I come for color as I like to experiment with reds which can be a pain. She always does an amazing job and I leave looking fantastic. Recently she's been adding services such as airbrush makeup, tattoo coverup and spray tanning. She'll be doing a keratin treatment on me the end of this week and I couldn't be more excited. The best part about Gina is she never mocks me when I'm too lazy to stop by for a bang trim and I cut them (poorly) myself!"
2/13/12,0.204604486,Positive,0,5.0 star rating,"Love this salon.  I first moved to Huntington beach almost a year ago from Oregon and didn't have a salon to go to.  I found this place randomly using one of the Spabro coupons.  I have been getting my hair done by Nancy ever since I moved and she is fabulous.  She uses the certain products I like, and always does such a great job.  I have long thick/wavy hair and she uses a non-bleach (scruples) to get the blonde highlights i love. I don't even live in Huntington anymore and I continue to make the effort to go to her. In fact I will be booking an appointment for this week hopefully."
3/20/13,0.241666667,Positive,0,5.0 star rating,came here and got my hair cut and dyed with bridget!! she is amazing to say the least! :)
9/5/13,0.196875,Positive,0,5.0 star rating,"Robert is amazing!!!! Truly an artist when it comes to hair. I recently decided to go platinum and customers walk past his chair and comment on how incredible the color is EVERY TIME IM THERE!  I also decided to grow my hair long and, as promised, I never went through that awkward in between stage. He is a true professional and perfectionist!"
3/5/14,0.485535714,Positive,0,5.0 star rating,"i highly reccommend andrea pearce!!!she does an amazing job everytime i get my hair done!! i have now been going to her for many years and she is so fun and easy to talk to. the salon itself is always nice and clean and they always offer you water and make you feel comfortable. i dont trust anyone else with my hair, so especially blonde girls i reccommend andrea because she does an absolute over the top amazing job everytime but she can do any styles or color. i am so happy to go get my hair done knowing that i have an awesome trustworthy hairdresser"
1/30/11,0.222397675,Positive,0,5.0 star rating,"My mom has been wanting to change up her hair for a while now. She is 55 years old, and starting to experience some thinning and hair loss. She always complains that she wants more body and life in her hair! She tried Bosley, and some other hair growth products on the market, but it didn't do much. Joanna Turley has been both my mom and my hairstylist for years...when my mom expressed her hair concerns with Joanna she recommended getting extensions.  My mom immediately replied, ""Oh my gosh I am too old for extensions!!!!"" Joanna explained that yes...if she tried getting extensions down to her butt, then that may be a little inappropriate for her age, but there are sooooo many ways to use extensions to enhance one's very own hair. She told her that in her opinion, she recommends putting the extensions in, to mainly add body, and as far as the length they would only be about 2 to 3 inches longer than her hair. My mom agreed but with much hesitation. Joanna strategically placed the extensions in her hair using a new method that is not commonly seen. The appointment was quick and painless! By the time my mom was finished ( and I am not just saying this ) she literally looked 10 YEARS YOUNGER, if not more! They were absolutly beautiful. Her hair is full of body, looks super thick, shiny, strong, and more importantly NATURAL.  Anyone that does not personally know her would never be able to tell that she has extensions, and she said they are so comfortable and easy to maintain that she barely remembers she even has them in! So for anyone out there, whether you have age-related issues with your hair like my mother, or you just want some added body, length, and shine....I highly recommend JOANNA TURLEY for the job! She knows exactly what she is doing, and makes miracles happen. You can rest assured after walking out of the salon after an appointment with Joanna, you will look and feel incredible! So if you want a completely new look........Call Joanna for a new color, cut, and maybe some extra hair to enhance your look ;)"
4/6/14,0.525,Positive,0,4.0 star rating,First time at salon. Katie did a great job on the cut and color
3/19/14,0.5921875,Positive,0,5.0 star rating,"I've been seeing Dyanna for over 5 years and LOVE her!!! Amazing colorist, and stylist. I'm always getting compliments on my hair. I look forward to my hair appointment every time, highly recommended!"
2/10/11,0.566942149,Positive,0,5.0 star rating,I only see Colleen and she is AH-MAY-ZING!!! No joke she is so great I love my hair and she has some of the best deals around! follow her on facebook because she post some great discounts on there. She did a cut and color on me just after the new year and it was perfect. I love my bangs and she did a great job styling my hair. She is a must! I can't wait to go back for a trim and color in a couple weeks : )
5/24/12,0.476666667,Positive,0,5.0 star rating,Nate cuts my hair.  He does such a great job.  It is so easy to style my hair every day.  I was his customer in another salon and followed him to Salon Fifty Fifty.  He is so sweet and does a great job.Thanks Nate.
10/8/12,0.112843137,Positive,0,1.0 star rating,I was so disappointed.  After reading all the reviews below I called to make an appointment for my 17 year old son.  He has medium length hair that has a Shawn Cassady/Parker Stevens kind of look to it.  When I called to make the appointment we were given an appointment with Michelle.   He asked Michelle to take an inch off the bottom and then clean up the sides.  Well what he got was about 2 inches off the bottom and almost no clean up on the sides.  So it looks kind of like something out of Duran Duran or Flock of seagulls.  There are also places where the cut wasn't even.   Places along the back where it is supposed to be straight and there are spots that are longer than other spots.  I also was very surprised at the $35 price tag.  He was only there for less 30 minutes and she didn't do much.  She was a very nice person and the place was clean.  Just had to stock up on a few extra hats until I can find someone to fix his haircut.....
3/5/14,0.392929293,Positive,0,4.5 star rating,"I LOVE this place, so glad my friend recommended it to me. I chose Andrea since she had such great reviews on here and I'm very happy I did. She knows her light colors very well. If you are in the area and need a new person definitely book your appt with Andrea!!!"
5/27/12,0.247309028,Positive,0,5.0 star rating,"This salon is gorgeous, from the chandeliers to the shiny toolboxes the stylists use for their products. At least thats what my stylist uses, and he is as beautiful as anything in that salon for that matter. But Im getting off point, and the point is that I get the best haircut I have ever had here by Robert. There is no denying he is a master with the shears, a regular Edward Scissorhands, and just as fast too. I was sceptical the first time, when he finished my cut in like 6 minutes, I thought crap...this is going to blow..but viola! It was perfect! My hair color is simple- I just color the grays- but its always consistent and I love the lighter color he suggested. His  assistent generally applies the color he chooses. Michelle never leaves me with a color helmut, which I totally appreciate, and I enjoy chatting with her. Robert is a consummate professional, and a bit of a diva (hey, if you were bitchen at your craft and looked like him, you would be too!). Just dont be late!!! You will not be disappointed!!!"
9/4/11,0.4475,Positive,0,5.0 star rating,"I love this salon! I've had cut and color done with Nancy and she's awesome, fast, attentive and great advice. I've also had a facial with (I believe,) Maryann and it was just a relaxing and enjoying experience.The vibe in this salon is so cool and trendy and I would definitely recommend to everyone!"
12/30/13,0.253581781,Positive,0,5.0 star rating,"Extremely happy with my result!My stylist is Andrea, I found her through Groupon.  Having moved here 6 months ago, I am still looking for someone who I like to regularly do my hair.  I read the reviews on here and the Groupon was a great deal so I went ahead with it.  The salon itself is very nice, well decorated, clean, and everyone is friendly.My hair is medium brown with some natural blonde highlights and I have been getting my hair highlighted now for the last year or so.  My roots desperately needed a touch up and my hair needed a (more than) trim, so I went with partial highlights and a cut with some layers.I like my hair on the blonder end of the spectrum but after a year or so of just getting highlights, it was looking too blonde in some  parts and my roots were just brown.  Somehow I wound up with just the right amount of blonde highlights throughout my entire length - not overdone where it had already been bleached, and just how blonde I wanted it on the top and sides.  Andrea did an absolutely amazing job.  The cut was great too, just how I wanted it!I will definitely be going back to Andrea.  Great with the cut/blonde color/highlights, receptive but also gave me some input too which I really appreciate."
8/8/13,0.359166667,Positive,0,5.0 star rating,This is a great salon.  Chris Escobosa is my stylist - he does my daughter's hair too.  I've lived in Laguna Niguel for 10 years and never found anyone who does as good a job as Chris.  He's well worth the drive to Huntington Beach.  He does a great job with cutting my hair but also does a great job with color.  I have some grey that I want to cover up but want the color to match my natural hair.  He matches it perfectly every time.  He's also been really flexible and came in early one morning so I could make it on time to a meeting.  I highly recommend Chris.
9/11/12,0.54709596,Positive,0,5.0 star rating,"Studio Fifty Fifty is a great salon!  Fun, friendly atmosphere.  Stylist Bri Norland is the best!  She does great color, highlights, cut, and Brazillian Blowouts!  I would recommend Bri to anyone who needs a new look or a revamp of their current style.   Great place to go to get pretty!"
4/10/13,0.313333333,Positive,0,5.0 star rating,Sarah Mulqueen people! She is a hair GOD! I had previous dyed my hair to match an ombre effect and the salon who did it messed up my perfect virgin hair. So after that I was obviously skeptical about salons again but I read so many good reviews on Sarah and I decided to try her out. Thank God I did. She completely revived my hair and saved the color WITHOUT HARMING MY HAIR. She's so amazing! I love her so much! Definitely ask for her! She has so much of her heavenly work on Facebook!
4/2/13,0.280907854,Positive,0,5.0 star rating,"I am a fairly new client to Studio 50 50, following my long time stylist Bri when she relocated there.When you first get there, you have to be flexible because the parking lot is fairly small. However there is an overflow parking lot right next door, so it's not really a problem. Inside the salon itself is beautiful.  It's a trendy atmosphere with efficient and courteous staff.  The ladies checking me in have never been anything but absolutely cheerful/ helpful and my stylist has an intermittent helper who is fabulous.  It's very clear when you walk in that the stylists are professionals. There are always refreshments up front (I love how the ice water always has fresh fruit and the food is always refreshed so that tells me that somebody is constantly and diligently maintaining the salon).  In fact, I always see the maintenance lady going through, which I appreciate because I love the clean and professional atmosphere.My stylist Bri is simply amazing. I have gone to do errands after having my hair done and seriously have been stopped by people on a regular basis so they can admire my hair.  I don't always know what I want and she's always made suggestions that I have ended up loving and is straight out honest with me when I ask her opinion. She does AMAZING cuts and has done phenomenal things with my color (I worked outside at the beach for years so she's had to do quite a bit of damage control for my color from the sun and water) and it always comes out beautiful.  I've also gone to her on a couple of occasions for her to simply blow out my hair when I have an event because she is amazing (although she doesn't do updo's).I love this new studio and would highly recommend Bri."
2/28/13,0.448148148,Positive,0,5.0 star rating,Hands down Melissa Marchese is the best!  I got a standing ovation at my work after one of her haircuts.  I have been going to her for years and have been pleased everytime.
5/1/13,0.039884135,Positive,0,2.0 star rating,"I got a short bob cut with Melissa a while ago. the only problem I had was about 15 mins before my appointment the receptionist called to say ""Melissa is running 15 mins. late"" I worked at a salon so I understand that at times stylists can fall behind. I got there at my new scheduled time and had to wait an additional 10-15 mins only to see that my stylist was applying pink hair dye! Her assistant- super sweet girl- gave me a deep conditioning while I waited for Melissa. She proceeded to cut and style my hair with pink hair dye in her hair...I don't know. Kind of unprofessional to waste MY time because you have to dye your hair? The haircut its self was cute..I went to another stylist after because everyone was telling me on side is longer than the other. I felt like she was in a rush to take her dye out. I have been to this salon once before and I had an ombre done and it was horrible..came out orange. Anyways, I think I'm done with this salon. So hard to find good, professional hair dressers these days."
10/24/12,0.3125,Positive,0,5.0 star rating,"Colleen is the best! I am very picky with stylists! Every time I go to Colleen I always come out with exactly what I wanted. If i want just a small trim, thats what i get , no oops i cut too much! And my color is always spot on! I drive all the way  from Los Angeles to see Colleen and you should too."
